pdb_id,pdb_path,chain1,chain2,lig_code,lig_smiles,lig_resi
7glm-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glm-a.pdb,A,A,LIG,CN(CCC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,407
7glm-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glm-b.pdb,B,B,LIG,CN(CCC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,404
7gkq-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gkq-a.pdb,A,A,LIG,CN(C)C(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,408
7gkq-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gkq-b.pdb,B,B,LIG,CN(C)C(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,403
7gju-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gju-a.pdb,A,A,LIG,C[C@](NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7gdx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gdx-a.pdb,A,A,LIG,COc1ccc(CN2C(=O)[C@@H](O)c3cc(Br)cc(C)c32)cc1OC,405
7gio-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gio-a.pdb,A,A,LIG,C[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7gio-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gio-b.pdb,B,B,LIG,C[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,403
7gbv-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gbv-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)C(C)(C)c1cccc(Cl)c1,404
7glv-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glv-a.pdb,A,A,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,408
7glv-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glv-b.pdb,B,B,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,405
7gkz-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gkz-a.pdb,A,A,LIG,CNc1cncc(NC(=O)[C@@H]2CCOc3ccc(Cl)cc32)c1C,408
7gdy-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gdy-a.pdb,A,A,LIG,CCOc1ccccc1CN1C(=O)[C@@H](O)c2cc(Br)ccc21,405
7gn7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gn7-a.pdb,A,A,LIG,CC[C@@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,407
7gcb-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcb-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)Cc1cccc(I)c1,404
7glb-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glb-a.pdb,A,A,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,407
7glb-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glb-b.pdb,B,B,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,403
5rez-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rez-a.pdb,A,A,LIG,NC(=O)[C@H]1CCC[C@H]1c1ccsc1,404
7gco-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gco-a.pdb,A,A,LIG,COc1ccccc1OCCNC(=O)C1=CC=NC(=O)C1,404
7gj2-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj2-a.pdb,A,A,LIG,O=C(Cn1ccnc1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,404
7gj2-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj2-b.pdb,B,B,LIG,O=C(Cn1ccnc1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,403
7gh7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gh7-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)[C@H](C)c1cccc(C#N)c1,1001
7gj3-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj3-a.pdb,A,A,LIG,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,404
7gj3-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj3-b.pdb,B,B,LIG,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,403
7gce-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gce-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CCc1ccccc1F,404
7gj4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj4-a.pdb,A,A,LIG,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21,404
7gd9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gd9-a.pdb,A,A,LIG,CC(=O)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1,405
7ge7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ge7-a.pdb,A,A,LIG,Cc1ccncc1CC(=O)Nc1cccc2c1CNCC2,404
7gcf-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcf-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nn1cn[nH]c1=O,404
5re7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5re7-a.pdb,A,A,LIG,CC(=O)NCc1ccc(S(N)(=O)=O)cc1,404
7gcg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcg-a.pdb,A,A,LIG,Cc1ccncc1NS(=O)(=O)c1cccc(Cl)c1,405
7gj6-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj6-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H](O)c1ccc(Cl)c(Cl)c1,404
7gj6-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj6-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H](O)c1ccc(Cl)c(Cl)c1,404
5rgs-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgs-a.pdb,A,A,LIG,OC[C@H]1CN(Cc2ccccc2)CCO1,404
7gj7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj7-a.pdb,A,A,LIG,CCC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,403
7gj7-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gj7-b.pdb,B,B,LIG,CCC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,404
7gkl-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gkl-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(F)(F)F,408
5ren-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5ren-a.pdb,A,A,LIG,CC(=O)N1CCC[C@@H](c2nc3ccccc3s2)C1,404
5r83-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5r83-a.pdb,A,A,LIG,O=C(Nc1ccccc1)Nc1cccnc1,404
7ghl-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghl-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,1001
7gi8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi8-a.pdb,A,A,LIG,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,404
7gi8-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi8-b.pdb,B,B,LIG,O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,403
7gfg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfg-a.pdb,A,A,LIG,Cc1noc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n1,404
5r84-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5r84-a.pdb,A,A,LIG,O=C(CC1CCCCC1)Nc1cccnc1,1001
7ggl-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggl-a.pdb,A,A,LIG,O=C1[C@H](c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,404
7gle-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gle-a.pdb,A,A,LIG,O=C(CN1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1)NC1CC1,406
5rep-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rep-a.pdb,A,A,LIG,CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,404
7ghq-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghq-a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,403
7ghq-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghq-b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,404
7ggu-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggu-a.pdb,A,A,LIG,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,404
5re4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5re4-a.pdb,A,A,LIG,CC(=O)Nc1cnccc1C,404
7giv-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7giv-a.pdb,A,A,LIG,CO[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7giv-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7giv-b.pdb,B,B,LIG,CO[C@@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,403
7ghz-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghz-a.pdb,A,A,LIG,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,403
7ghz-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghz-b.pdb,B,B,LIG,CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,403
5rel-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rel-a.pdb,A,A,LIG,CC(=O)N1CCN(Cc2cccc(C)c2)CC1,404
5rfx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfx-a.pdb,A,A,LIG,COc1ccc(N2CCN(C(C)=O)CC2)cc1,404
7gjx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjx-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CNCc2ccc(Cl)cc21,408
7gcx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcx-a.pdb,A,A,LIG,Cc1ccncc1NC(=O)CC1CC2(CC2)C1,404
5re9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5re9-a.pdb,A,A,LIG,Cc1ccc(OCC(=O)N2CC[NH+](C)CC2)cc1,404
7gjy-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjy-a.pdb,A,A,LIG,CN1CC[C@H](C(=O)N[C@@](C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,406
7gfe-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gfe-a.pdb,A,A,LIG,COc1cccc(Oc2cc(Cl)cc(NC(=O)Cc3cncc4ccccc34)c2)n1,404
5res-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5res-a.pdb,A,A,LIG,CC(=O)N1CCN(S(=O)(=O)c2ccccc2F)CC1,404
5r7z-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5r7z-a.pdb,A,A,LIG,CC(=O)NCCc1c[nH]c2ccc(F)cc12,404
5ret-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5ret-a.pdb,A,A,LIG,CC(=O)N1CCN(Cc2cccc(Cl)c2)CC1,404
5rfb-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfb-a.pdb,A,A,LIG,CCNCc1cn(C)nn1,404
5ref-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5ref-a.pdb,A,A,LIG,COC(=O)c1cccc(NS(C)(=O)=O)c1,404
5rl0-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rl0-a.pdb,A,A,LIG,CCOC(=O)CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,1001
5rgg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgg-a.pdb,A,A,LIG,CN1CCN(C(=O)Nc2ccccc2)CC1,404
5rfk-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfk-a.pdb,A,A,LIG,CC(=O)N1CCC(NC(=O)c2ccccc2)CC1,404
7gm2-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gm2-a.pdb,A,A,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,407
7gm2-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gm2-b.pdb,B,B,LIG,CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,405
5rew-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rew-a.pdb,A,A,LIG,CC(=O)N[C@@H](C)c1cccc2ccccc12,404
5rgp-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rgp-a.pdb,A,A,LIG,CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2C)CC1,404
5rex-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rex-a.pdb,A,A,LIG,CC(=O)N1CCN(Cc2cccc3ccccc23)CC1,404
7gg2-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gg2-a.pdb,A,A,LIG,C[C@@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,404
7gbb-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gbb-a.pdb,A,A,LIG,CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@@H](CC(C)C)C1,1001
7gf8-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gf8-a.pdb,A,A,LIG,CC(=O)c1cc(C)n(NC(=O)c2n[nH]c(=O)c3ccccc23)c1C,404
7gii-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gii-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCN(Cc2nnc[nH]2)c2ccc(Cl)cc21,404
7gii-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gii-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCN(Cc2nnc[nH]2)c2ccc(Cl)cc21,403
7gd2-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gd2-a.pdb,A,A,LIG,COC[C@H](NC(=O)C[C@@H]1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,404
7gh9-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gh9-a.pdb,A,A,LIG,CS(=O)(=O)NCC[C@@H]1CCCCN1CC(=O)Nc1cccnc1,1001
7gcp-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcp-a.pdb,A,A,LIG,CC(=O)NNC(=O)[C@@H]1Cc2ccccc2CN1C(C)=O,405
7gbt-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gbt-a.pdb,A,A,LIG,COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2ccccc12,1001
7gij-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gij-a.pdb,A,A,LIG,CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,404
7gij-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gij-b.pdb,A,A,LIG,CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,405
7gcy-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gcy-a.pdb,A,A,LIG,O=Cc1cccc2[nH]ccc12,405
7gi7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi7-a.pdb,A,A,LIG,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,403
7gi7-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gi7-b.pdb,B,B,LIG,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,404
5rfn-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rfn-a.pdb,A,A,LIG,CC(=O)N(c1ccc(F)cc1)[C@@H]1C=CS(=O)(=O)C1,404
7gf7-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gf7-a.pdb,A,A,LIG,CSC1=C(C#N)C2(CCCCC2)[C@H](C#N)C(NC(C)=O)=N1,404
7gjg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gjg-a.pdb,A,A,LIG,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1,404
7gks-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gks-a.pdb,A,A,LIG,C[C@@H]1CCN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)C1,406
7gks-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gks-b.pdb,B,B,LIG,C[C@@H]1CCN(S(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)C1,403
7gim-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gim-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2c(Cl)cc(Cl)cc21,404
7gim-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gim-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2c(Cl)cc(Cl)cc21,404
7gib-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gib-a.pdb,A,A,LIG,O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,404
7gib-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gib-b.pdb,B,B,LIG,O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,404
7ggg-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ggg-a.pdb,A,A,LIG,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,404
7ghs-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghs-a.pdb,A,A,LIG,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,404
7ghs-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7ghs-b.pdb,B,B,LIG,O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1,404
7gn4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gn4-a.pdb,A,A,LIG,O=C(CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1CC1,408
7gn4-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gn4-b.pdb,B,B,LIG,O=C(CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1CC1,405
7git-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7git-a.pdb,A,A,LIG,CN[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7git-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7git-b.pdb,B,B,LIG,CN[C@H](C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,404
7gll-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gll-a.pdb,A,A,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)CC2CCOCC2)Cc2ccc(Cl)cc21,406
7gll-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gll-b.pdb,B,B,LIG,O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)CC2CCOCC2)Cc2ccc(Cl)cc21,404
7gmx-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7gmx-a.pdb,A,A,LIG,CN(C)C(=O)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,407
7glq-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glq-a.pdb,A,A,LIG,O=C(Cc1cccc(Cl)c1)Nc1cnc2ccccn12,408
7glq-b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glq-b.pdb,B,B,LIG,O=C(Cc1cccc(Cl)c1)Nc1cnc2ccccn12,405
5rh4-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/5rh4-a.pdb,A,A,LIG,C[C@@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,1001
7glz-a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/7glz-a.pdb,A,A,LIG,CNC(=O)[C@H](C)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1,408
